Frame,Left,Right,Filler,FillerLength,Count,TextCount,SiteCount,RegionCount,TypeCount,FirstSign,FinalSign,StemMinusFinal,RestAfterInitial,DominantSite,DominantSiteShare,DominantRegion,DominantRegionShare,DominantType,DominantTypeShare,DominantSymbol,DominantSymbolShare,SealPct,CompletePct,Examples
001|<END>,001,<END>,821-706-501-368,4,1,1,1,1,1,821,368,821-706-501,706-501-368,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Zebu,1.0,1.0,1.0,2221.1/M-1892/Mohenjo-daro
001|<END>,001,<END>,832,1,1,1,1,1,1,832,832,,,Dholavira,1.0,Gujarat/Kutch,1.0,SEAL:R,1.0,,0.0,1.0,1.0,4274.1/-/Dholavira
001|<END>,001,<END>,838-176-100-740,4,1,1,1,1,1,838,740,838-176-100,176-100-740,Kalibangan,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,1882.1/K-7/Kalibangan
001|<END>,001,<END>,850-315-741,3,1,1,1,1,1,850,741,850-315,315-741,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,,0.0,1.0,0.0,3524.1/M-1164/Mohenjo-daro
001|<END>,001,<END>,850-741-220-031,4,1,1,1,1,1,850,031,850-741-220,741-220-031,Kot-Diji,1.0,Lower Indus,1.0,POT:T:g,1.0,,0.0,0.0,0.0,1972.1/Kd-7/Kot-Diji
001|<END>,001,<END>,890-317,2,1,1,1,1,1,890,317,890,317,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,1067.1/H-6/Harappa
001|<END>,001,<END>,893-590-892-740,4,1,1,1,1,1,893,740,893-590-892,590-892-740,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:L,1.0,1.0,1.0,1552.2/H-612/Harappa
001|<END>,001,<END>,900-165-400-255-400,5,1,1,1,1,1,900,400,900-165-400-255,165-400-255-400,Harappa,1.0,Inter-Riverine,1.0,SEAL:R,1.0,,0.0,1.0,1.0,319.1/H-1077/Harappa
001|<END>,001,<END>,912-740,2,1,1,1,1,1,912,740,912,740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:S,1.0,1.0,1.0,3196.1/M-782/Mohenjo-daro
001|<END>,001,<END>,950-031-384-740,4,1,1,1,1,1,950,740,950-031-384,031-384-740,Nausharo,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1,1.0,1.0,1.0,5384.1/Ns-87/Nausharo
002|740,002,740,048,1,11,11,2,2,2,048,048,,,Lothal,0.9091,Gujarat/Kutch,0.9091,TAG:B,0.9091,Elep,0.9091,0.0909,1.0,2093.1/L-161/Lothal; 2094.1/L-162/Lothal; 2095.1/L-163/Lothal; 2096.1/L-164/Lothal; 2097.1/L-165/Lothal
002|740,002,740,176,1,9,9,3,3,4,176,176,,,Mohenjo-daro,0.6667,Lower Indus,0.6667,SEAL:S,0.4444,Gaur,0.25,0.4444,1.0,370.1/H-2016/Harappa; 1700.1/H-811/Harappa; 2017.1/L-46/Lothal; 2165.2/M-2060/Mohenjo-daro; 2263.1/M-963/Mohenjo-daro
002|740,002,740,061,1,8,8,2,2,2,061,061,,,Mohenjo-daro,0.75,Lower Indus,0.75,SEAL:S,0.875,Bull1:S,0.4286,0.875,0.75,513.1/H-1671/Harappa; 604.1/H-2338/Harappa; 2399.1/M-1787/Mohenjo-daro; 2729.1/M-204/Mohenjo-daro; 2828.1/M-309/Mohenjo-daro
002|740,002,740,240-482,2,8,8,2,2,2,240,482,240,482,Harappa,0.875,Inter-Riverine,0.875,TAB:B,0.875,Bull1,0.6667,0.125,1.0,729.2/H-2010/Harappa; 937.2/H-2011/Harappa; 1695.1/H-806/Harappa; 1696.1/H-807/Harappa; 1697.1/H-808/Harappa
002|740,002,740,415-100,2,7,7,1,1,1,415,100,415,100,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,0.2857,1.0,1.0,2771.1/M-248/Mohenjo-daro; 3126.1/M-699/Mohenjo-daro; 3151.1/M-727/Mohenjo-daro; 3163.1/M-739/Mohenjo-daro; 3251.1/M-839/Mohenjo-daro
002|740,002,740,590-390,2,5,5,3,3,3,590,390,590,390,Harappa,0.4,Inter-Riverine,0.4,SEAL:S,0.6,Bull1:V,0.3333,0.8,0.8,537.1/H-1692/Harappa; 2489.1/-/Dholavira; 2929.1/M-437/Mohenjo-daro; 3263.1/M-851/Mohenjo-daro; 3931.1/H-1079/Harappa
002|740,002,740,017-585,2,4,4,3,2,1,017,585,017,585,Mohenjo-daro,0.5,Inter-Riverine,0.5,SEAL:S,1.0,Bull1:W,0.5,1.0,0.75,1064.1/H-3/Harappa; 1878.1/K-2/Kalibangan; 2299.1/M-1708/Mohenjo-daro; 3505.1/M-1138/Mohenjo-daro
002|740,002,740,240-415-100,3,4,4,2,2,1,240,100,240-415,415-100,Mohenjo-daro,0.75,Lower Indus,0.75,SEAL:S,1.0,Bull1:S,0.5,1.0,0.75,1091.1/H-31/Harappa; 2283.1/M-1746/Mohenjo-daro; 2671.1/M-144/Mohenjo-daro; 2724.1/M-199/Mohenjo-daro
002|740,002,740,255-435-690,3,4,4,3,3,1,255,690,255-435,435-690,Mohenjo-daro,0.5,Lower Indus,0.5,SEAL:S,1.0,Bull1:I,0.25,1.0,0.75,1885.1/K-10/Kalibangan; 3229.1/M-816/Mohenjo-daro; 3556.2/M-1206/Mohenjo-daro; 4148.1/-/Rakhigarhi
002|740,002,740,032-760,2,3,3,1,1,1,032,760,032,760,Mohenjo-daro,1.0,Lower Indus,1.0,TAG:P,1.0,Bull1,1.0,0.0,0.6667,3681.1/M-1385/Mohenjo-daro; 3681.2/M-1385/Mohenjo-daro; 3681.3/M-1385/Mohenjo-daro
002|740,002,740,222,1,3,3,2,1,1,222,222,,,Mohenjo-daro,0.6667,Lower Indus,1.0,SEAL:S,1.0,Bull1:J,0.6667,1.0,1.0,2609.1/M-82/Mohenjo-daro; 2725.1/M-200/Mohenjo-daro; 5356.1/Ns-54/Nausharo
002|740,002,740,235-222,2,3,3,2,2,1,235,222,235,222,Chanhu-daro,0.6667,Lower Indus,0.6667,SEAL:S,1.0,Bull1,0.6667,1.0,1.0,71.1/C-53/Chanhu-daro; 74.1/C-58/Chanhu-daro; 3896.1/-/Unknown
002|740,002,740,240-904,2,3,3,1,1,1,240,904,240,904,Harappa,1.0,Inter-Riverine,1.0,TAB:B,1.0,Bull2,1.0,0.0,1.0,280.1/-/Harappa; 1602.1/H-697/Harappa; 3959.1/H-1100/Harappa
002|740,002,740,384,1,3,3,3,3,1,384,384,,,Harappa,0.3333,Inter-Riverine,0.3333,SEAL:S,1.0,Bull1:S,0.3333,1.0,0.6667,1450.1/H-461/Harappa; 2737.1/M-213/Mohenjo-daro; 4209.1/-/Dholavira
002|740,002,740,519,1,3,3,3,3,2,519,519,,,Harappa,0.3333,Inter-Riverine,0.3333,SEAL:S,0.6667,Bull1:I,0.3333,0.6667,0.6667,256.1/H-1038/Harappa; 2845.1/M-327/Mohenjo-daro; 4302.1/-/Dholavira
002|740,002,740,840-032,2,3,3,3,2,2,840,032,840,032,Chanhu-daro,0.3333,Lower Indus,0.6667,SEAL:S,0.6667,Bull1:W,0.5,0.6667,0.6667,82.1/C-57/Chanhu-daro; 1786.1/H-904/Harappa; 2375.1/M-1759/Mohenjo-daro
002|740,002,740,003-900,2,2,2,1,1,1,003,900,003,900,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:II,0.5,1.0,1.0,1119.1/H-60/Harappa; 1456.1/H-468/Harappa
002|740,002,740,005-900,2,2,2,2,2,2,005,900,005,900,Harappa,0.5,Inter-Riverine,0.5,SEAL:S,0.5,Bull1:U,0.5,0.5,1.0,246.1/H-1045/Harappa; 4015.1/M-2012/Mohenjo-daro
002|740,002,740,016,1,2,2,2,2,1,016,016,,,Chanhu-daro,0.5,Lower Indus,0.5,SEAL:S,1.0,Bull1:W,0.5,1.0,0.5,91.1/C-3/Chanhu-daro; 2002.1/L-25/Lothal
002|740,002,740,016-220,2,2,2,2,1,1,016,220,016,220,Mohenjo-daro,0.5,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,0.5,1.0,1.0,2581.1/M-53/Mohenjo-daro; 3853.1/Ns-5/Nausharo
002|740,002,740,017-575,2,2,2,1,1,1,017,575,017,575,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:V,0.5,1.0,1.0,3152.1/M-728/Mohenjo-daro; 3206.1/M-792/Mohenjo-daro
002|740,002,740,032-070-590-390,4,2,2,1,1,1,032,390,032-070-590,070-590-390,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:J,1.0,1.0,1.0,1540.1/H-597/Harappa; 1540.2/H-597/Harappa
002|740,002,740,032-205,2,2,2,2,2,1,032,205,032,205,Mohenjo-daro,0.5,Lower Indus,0.5,SEAL:S,1.0,Bull1:J,1.0,1.0,1.0,2670.1/M-143/Mohenjo-daro; 3335.1/-/Unknown
002|740,002,740,032-220-923,3,2,2,1,1,1,032,923,032-220,220-923,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:T,0.5,1.0,0.5,2699.1/M-174/Mohenjo-daro; 3144.1/M-720/Mohenjo-daro
002|740,002,740,061-142,2,2,2,1,1,1,061,142,061,142,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:X,0.5,1.0,1.0,2690.1/M-164/Mohenjo-daro; 3142.1/M-717/Mohenjo-daro
002|740,002,740,061-702,2,2,2,2,2,1,061,702,061,702,Harappa,0.5,Inter-Riverine,0.5,TAB:B,1.0,,0.0,0.0,0.5,411.2/H-1865/Harappa; 3895.1/?-6/Unknown
002|740,002,740,100,1,2,2,2,1,2,100,100,,,Mohenjo-daro,0.5,Lower Indus,1.0,SEAL:R,0.5,,0.0,0.5,0.0,4006.1/M-1959/Mohenjo-daro; 5367.1/Ns-66/Nausharo
002|740,002,740,101,1,2,2,2,2,1,101,101,,,Chanhu-daro,0.5,Lower Indus,0.5,SEAL:S,1.0,Bull1,0.5,1.0,1.0,89.1/C-1/Chanhu-daro; 1104.1/H-45/Harappa
002|740,002,740,176-100,2,2,2,1,1,2,176,100,176,100,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:R,0.5,Bull1:W,1.0,1.0,1.0,2872.1/M-376/Mohenjo-daro; 3179.1/M-756/Mohenjo-daro
002|740,002,740,176-740-335,3,2,2,1,1,1,176,335,176-740,740-335,Harappa,1.0,Inter-Riverine,1.0,TAB:B,1.0,,0.0,0.0,1.0,370.1/H-2016/Harappa; 1700.1/H-811/Harappa
002|740,002,740,231-798,2,2,2,1,1,1,231,798,231,798,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,0.5,1.0,1.0,2571.1/M-43/Mohenjo-daro; 3119.1/M-683/Mohenjo-daro
002|740,002,740,235-590-390,3,2,2,1,1,2,235,390,235-590,590-390,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,0.5,Bull1:J,1.0,1.0,1.0,2594.1/M-66/Mohenjo-daro; 3648.1/M-1343/Mohenjo-daro
002|740,002,740,235-760,2,2,2,1,1,1,235,760,235,760,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:J,0.5,1.0,1.0,2575.1/M-47/Mohenjo-daro; 3159.1/M-735/Mohenjo-daro
002|740,002,740,235-840-032,3,2,2,2,2,1,235,032,235-840,840-032,Mohenjo-daro,0.5,Lower Indus,0.5,SEAL:S,1.0,Elep,0.5,1.0,1.0,3513.1/M-1152/Mohenjo-daro; 3925.1/H-1048/Harappa
002|740,002,740,240,1,2,2,1,1,1,240,240,,,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,3089.1/M-644/Mohenjo-daro; 3245.1/M-833/Mohenjo-daro
002|740,002,740,240-176,2,2,2,2,2,1,240,176,240,176,Harappa,0.5,Inter-Riverine,0.5,SEAL:S,1.0,Bull1:W,0.5,1.0,1.0,1413.1/H-408/Harappa; 2809.1/M-289/Mohenjo-daro
002|740,002,740,240-773,2,2,2,1,1,1,240,773,240,773,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,0.5,1.0,1.0,3133.1/M-706/Mohenjo-daro; 3372.1/M-979/Mohenjo-daro
002|740,002,740,335,1,2,2,2,1,2,335,335,,,Harappa,0.5,Inter-Riverine,1.0,SEAL,0.5,Gaur,1.0,1.0,0.5,1517.1/H-563/Harappa; 1902.1/K-28/Kalibangan
002|740,002,740,440-760,2,2,2,1,1,1,440,760,440,760,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:S,0.5,1.0,0.5,2641.1/M-114/Mohenjo-daro; 3090.1/M-646/Mohenjo-daro
002|740,002,740,495-615,2,2,2,1,1,2,495,615,495,615,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,0.5,Bull1:L,1.0,0.5,1.0,1552.1/H-612/Harappa; 1724.1/H-838/Harappa
002|740,002,740,503-460,2,2,2,1,1,2,503,460,503,460,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,0.5,Bull1:W,1.0,1.0,1.0,2586.1/M-58/Mohenjo-daro; 3623.1/M-1318/Mohenjo-daro
002|740,002,740,540,1,2,2,2,2,1,540,540,,,Harappa,0.5,Inter-Riverine,0.5,SEAL:S,1.0,Bull1:W,0.5,1.0,1.0,943.1/H-1667/Harappa; 3462.1/M-1088/Mohenjo-daro
002|740,002,740,605-760,2,2,2,2,2,2,605,760,605,760,Lothal,0.5,Gujarat/Kutch,0.5,SEAL:R,0.5,Bull1:W,1.0,1.0,1.0,2061.1/L-112/Lothal; 2251.1/M-1704/Mohenjo-daro
002|740,002,740,705-255,2,2,2,1,1,1,705,255,705,255,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:S,1.0,1.0,1.0,2627.1/M-100/Mohenjo-daro; 3199.1/M-785/Mohenjo-daro
002|740,002,740,760,1,2,2,1,1,1,760,760,,,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:J,0.5,1.0,0.5,2633.1/M-106/Mohenjo-daro; 3533.1/M-1177/Mohenjo-daro
002|740,002,740,772,1,2,2,1,1,1,772,772,,,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:J,0.5,1.0,1.0,2679.1/M-152/Mohenjo-daro; 3308.1/M-903/Mohenjo-daro
002|740,002,740,798,1,2,2,1,1,1,798,798,,,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,0.5,2389.1/M-1681/Mohenjo-daro; 3307.1/M-902/Mohenjo-daro
002|740,002,740,803-798,2,2,2,2,2,2,803,798,803,798,Harappa,0.5,Inter-Riverine,0.5,TAB:B,0.5,,0.0,0.0,0.5,1665.1/H-773/Harappa; 2124.2/L-205/Lothal
002|740,002,740,904,1,2,2,1,1,2,904,904,,,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,0.5,,0.0,0.5,0.5,3504.1/M-1137/Mohenjo-daro; 4034.1/M-2087/Mohenjo-daro
002|740,002,740,003-140-100,3,1,1,1,1,1,003,100,003-140,140-100,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:J,1.0,1.0,1.0,2310.1/M-1810/Mohenjo-daro
002|740,002,740,003-140-705-255,4,1,1,1,1,1,003,255,003-140-705,140-705-255,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:V,1.0,1.0,1.0,2600.1/M-72/Mohenjo-daro
002|740,002,740,003-220,2,1,1,1,1,1,003,220,003,220,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:I,1.0,1.0,1.0,1127.1/H-68/Harappa
002|740,002,740,003-220-590-405,4,1,1,1,1,1,003,405,003-220-590,220-590-405,Harappa,1.0,Inter-Riverine,1.0,SEAL:R,1.0,,0.0,1.0,1.0,1175.1/H-134/Harappa
002|740,002,740,003-798,2,1,1,1,1,1,003,798,003,798,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:J,1.0,1.0,1.0,1447.1/H-457/Harappa
002|740,002,740,004-220,2,1,1,1,1,1,004,220,004,220,Harappa,1.0,Inter-Riverine,1.0,TAB:B,1.0,,0.0,0.0,0.0,744.2/H-1993/Harappa
002|740,002,740,013-840-176-100,4,1,1,1,1,1,013,100,013-840-176,840-176-100,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:I,1.0,1.0,1.0,2643.1/M-116/Mohenjo-daro
002|740,002,740,014-220,2,1,1,1,1,1,014,220,014,220,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Zebu,1.0,1.0,1.0,2783.1/M-260/Mohenjo-daro
002|740,002,740,017-585-840-032,4,1,1,1,1,1,017,032,017-585-840,585-840-032,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:J,1.0,1.0,1.0,3190.1/M-776/Mohenjo-daro
002|740,002,740,019,1,1,1,1,1,1,019,019,,,Harappa,1.0,Inter-Riverine,1.0,SEAL,1.0,,0.0,1.0,0.0,296.1/H-1058/Harappa
002|740,002,740,019-760,2,1,1,1,1,1,019,760,019,760,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:S,1.0,1.0,1.0,2457.1/M-1752/Mohenjo-daro
002|740,002,740,029-032,2,1,1,1,1,1,029,032,029,032,Lakhanjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:S,1.0,1.0,1.0,5235.1/-/Lakhanjo-daro
002|740,002,740,031-013-840,3,1,1,1,1,1,031,840,031-013,013-840,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:J,1.0,1.0,1.0,2617.1/M-90/Mohenjo-daro
002|740,002,740,031-061-171-035,4,1,1,1,1,1,031,035,031-061-171,061-171-035,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Gaur,1.0,1.0,1.0,2398.1/M-1883/Mohenjo-daro
002|740,002,740,031-220-235,3,1,1,1,1,1,031,235,031-220,220-235,Harappa,1.0,Inter-Riverine,1.0,SEAL:R,1.0,,0.0,1.0,1.0,1170.1/H-129/Harappa
002|740,002,740,031-373,2,1,1,1,1,1,031,373,031,373,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1,1.0,1.0,1.0,3394.1/M-1002/Mohenjo-daro
002|740,002,740,031-503-460,3,1,1,1,1,1,031,460,031-503,503-460,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:J,1.0,1.0,1.0,3332.1/M-937/Mohenjo-daro
002|740,002,740,031-892-803,3,1,1,1,1,1,031,803,031-892,892-803,Harappa,1.0,Inter-Riverine,1.0,TAB:B,1.0,,0.0,0.0,1.0,1024.2/H-1851/Harappa
002|740,002,740,032-070-415-100,4,1,1,1,1,1,032,100,032-070-415,070-415-100,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,,0.0,1.0,0.0,3422.1/M-1045/Mohenjo-daro
002|740,002,740,032-176,2,1,1,1,1,1,032,176,032,176,Chanhu-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,69.1/C-60/Chanhu-daro
002|740,002,740,032-220,2,1,1,1,1,1,032,220,032,220,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,2313.1/M-1763/Mohenjo-daro
002|740,002,740,032-220-094,3,1,1,1,1,1,032,094,032-220,220-094,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:J,1.0,1.0,1.0,2657.1/M-130/Mohenjo-daro
002|740,002,740,032-220-231,3,1,1,1,1,1,032,231,032-220,220-231,Chanhu-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,98.1/C-10/Chanhu-daro
002|740,002,740,032-220-231-585,4,1,1,1,1,1,032,585,032-220-231,220-231-585,Kalibangan,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:J,1.0,1.0,1.0,5273.1/K-145/Kalibangan
002|740,002,740,032-220-233-100,4,1,1,1,1,1,032,100,032-220-233,220-233-100,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:R,1.0,,0.0,1.0,1.0,2871.1/M-375/Mohenjo-daro
002|740,002,740,032-220-235-510-460,5,1,1,1,1,1,032,460,032-220-235-510,220-235-510-460,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1,1.0,1.0,1.0,3147.1/M-723/Mohenjo-daro
002|740,002,740,032-220-240-585,4,1,1,1,1,1,032,585,032-220-240,220-240-585,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1,1.0,1.0,1.0,3146.1/M-722/Mohenjo-daro
002|740,002,740,032-220-255-435-690,5,1,1,1,1,1,032,690,032-220-255-435,220-255-435-690,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,2490.1/M-1667/Mohenjo-daro
002|740,002,740,032-220-335-760,4,1,1,1,1,1,032,760,032-220-335,220-335-760,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:I,1.0,1.0,1.0,2745.1/M-221/Mohenjo-daro
002|740,002,740,032-220-630-794,4,1,1,1,1,1,032,794,032-220-630,220-630-794,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:S,1.0,1.0,1.0,2564.1/M-36/Mohenjo-daro
002|740,002,740,032-220-798-100,4,1,1,1,1,1,032,100,032-220-798,220-798-100,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:S,1.0,1.0,1.0,2618.1/M-91/Mohenjo-daro
002|740,002,740,032-220-904,3,1,1,1,1,1,032,904,032-220,220-904,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,2381.1/M-1686/Mohenjo-daro
002|740,002,740,032-384,2,1,1,1,1,1,032,384,032,384,Harappa,1.0,Inter-Riverine,1.0,SEAL:R,1.0,,0.0,1.0,1.0,1181.1/H-140/Harappa
002|740,002,740,032-590-390,3,1,1,1,1,1,032,390,032-590,590-390,Lothal,1.0,Gujarat/Kutch,1.0,TAG,1.0,,0.0,0.0,0.0,2118.2/L-198/Lothal
002|740,002,740,032-692-362,3,1,1,1,1,1,032,362,032-692,692-362,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,2549.1/M-21/Mohenjo-daro
002|740,002,740,032-904,2,1,1,1,1,1,032,904,032,904,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:U,1.0,1.0,0.0,3922.1/H-1037/Harappa
002|740,002,740,032-921-072-760,4,1,1,1,1,1,032,760,032-921-072,921-072-760,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,2229.1/M-1737/Mohenjo-daro
002|740,002,740,042,1,1,1,1,1,1,042,042,,,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,2261.1/M-1721/Mohenjo-daro
002|740,002,740,049-760,2,1,1,1,1,1,049,760,049,760,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,2296.1/M-1711/Mohenjo-daro
002|740,002,740,055,1,1,1,1,1,1,055,055,,,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:R,1.0,,0.0,1.0,1.0,3580.1/M-1273/Mohenjo-daro
002|740,002,740,061-142-400,3,1,1,1,1,1,061,400,061-142,142-400,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:I,1.0,1.0,1.0,2297.1/M-1772/Mohenjo-daro
002|740,002,740,062-142,2,1,1,1,1,1,062,142,062,142,Harappa,1.0,Inter-Riverine,1.0,TAB:B,1.0,,0.0,0.0,1.0,599.2/H-1864/Harappa
002|740,002,740,067-142,2,1,1,1,1,1,067,142,067,142,Nausharo,1.0,Lower Indus,1.0,SEAL:S,1.0,Comp,1.0,1.0,1.0,3857.1/Ns-9/Nausharo
002|740,002,740,093-760,2,1,1,1,1,1,093,760,093,760,Kalibangan,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1,1.0,1.0,1.0,1898.1/K-24/Kalibangan
002|740,002,740,103,1,1,1,1,1,1,103,103,,,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,284.1/H-1030/Harappa
002|740,002,740,103-240,2,1,1,1,1,1,103,240,103,240,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Zebu,1.0,1.0,0.0,3478.1/M-1107/Mohenjo-daro
002|740,002,740,104-615,2,1,1,1,1,1,104,615,104,615,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Zebu,1.0,1.0,1.0,3481.1/M-1110/Mohenjo-daro
002|740,002,740,140,1,1,1,1,1,1,140,140,,,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Zebu,1.0,1.0,1.0,3485.1/M-1114/Mohenjo-daro
002|740,002,740,140-061-142,3,1,1,1,1,1,140,142,140-061,061-142,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,626.1/H-1662/Harappa
002|740,002,740,140-269,2,1,1,1,1,1,140,269,140,269,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Buff,1.0,1.0,1.0,3496.1/M-1127/Mohenjo-daro
002|740,002,740,142,1,1,1,1,1,1,142,142,,,Dholavira,1.0,Gujarat/Kutch,1.0,TAG,1.0,,0.0,0.0,0.0,4348.1/-/Dholavira
002|740,002,740,142-604,2,1,1,1,1,1,142,604,142,604,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Tigr,1.0,1.0,1.0,2232.1/M-1916/Mohenjo-daro
002|740,002,740,155-630,2,1,1,1,1,1,155,630,155,630,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Buff,1.0,1.0,1.0,2790.1/M-267/Mohenjo-daro
002|740,002,740,156-773,2,1,1,1,1,1,156,773,156,773,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,3194.1/M-780/Mohenjo-daro
002|740,002,740,168,1,1,1,1,1,1,168,168,,,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:J,1.0,1.0,1.0,2628.1/M-101/Mohenjo-daro
002|740,002,740,171-035,2,1,1,1,1,1,171,035,171,035,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1,1.0,1.0,0.0,3247.1/M-835/Mohenjo-daro
002|740,002,740,175,1,1,1,1,1,1,175,175,,,Lothal,1.0,Gujarat/Kutch,1.0,SEAL:R,1.0,,0.0,1.0,0.0,2049.1/L-95/Lothal
002|740,002,740,175-720,2,1,1,1,1,1,175,720,175,720,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:R,1.0,,0.0,1.0,1.0,3574.1/M-1267/Mohenjo-daro
002|740,002,740,175-752,2,1,1,1,1,1,175,752,175,752,Harappa,1.0,Inter-Riverine,1.0,TAB:B,1.0,Phyt,1.0,0.0,1.0,594.2/H-2022/Harappa
