NGram,Length,Count,TextCount,SiteCount,RegionCount,TypeCount,StartPct,EndPct,WholeTextPct,InternalPct,PositionEntropy10,DominantLeft,DominantLeftShare,DominantRight,DominantRightShare,DominantFrame,DominantFrameShare,LeftEntropy,RightEntropy,NeighborDiversity,DominantSite,DominantSiteShare,DominantRegion,DominantRegionShare,SealPct,CompletePct,NameAnchorScore,TitleMarkerScore,CrossSiteAnchorScore,FormulaRiskScore,WorkingClass,Examples
060-742,2,10,10,3,2,3,0.1,0.1,0.1,0.9,0.8445,920,0.9,<END>,0.1,<START>|<END>,0.1,0.469,1.0,0.7345,Mohenjo-daro,0.8,Lower Indus,0.9,1.0,0.7,0.7813,0.5535,0.6835,0.372,UnclassifiedOnomasticLead,1528.1/H-578/Harappa; 2493.1/M-709/Mohenjo-daro; 2587.1/M-59/Mohenjo-daro; 2596.1/M-68/Mohenjo-daro; 2632.1/M-105/Mohenjo-daro
017-390,2,5,5,4,3,2,0.4,0.8,0.4,0.2,0.961,002,0.4,<END>,0.8,<START>|<END>,0.4,0.9602,0.7219,0.8411,Mohenjo-daro,0.4,Inter-Riverine,0.4,0.8,1.0,0.7805,0.6618,0.7232,0.4986,UnclassifiedOnomasticLead,1139.1/H-82/Harappa; 2770.1/M-247/Mohenjo-daro; 3551.2/M-1200/Mohenjo-daro; 4203.1/-/Dholavira; 5316.1/K-392/Kalibangan
233-705,2,20,20,4,3,5,0.15,0.05,0.0,0.8,0.9145,235,0.45,033,0.95,235|033,0.4,0.8264,0.2864,0.5564,Mohenjo-daro,0.65,Lower Indus,0.65,0.7,0.8,0.78,0.54,0.7355,0.418,UnclassifiedOnomasticLead,1084.1/H-24/Harappa; 1178.1/H-137/Harappa; 1564.1/H-649/Harappa; 1660.1/H-768/Harappa; 1661.1/H-769/Harappa
405-002-240,3,29,29,1,1,1,0.0,0.0,0.0,1.0,0.0,501,1.0,520,1.0,501|520,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.78,0.2445,0.498,0.4156,UnclassifiedOnomasticLead,1277.1/H-252/Harappa; 1278.1/H-253/Harappa; 1279.1/H-254/Harappa; 1280.1/H-255/Harappa; 1281.1/H-256/Harappa
407-850-900,3,15,15,1,1,1,0.0,0.0,0.0,1.0,0.3534,061,0.9333,740,1.0,061|740,0.9333,0.3534,0.0,0.1767,Mohenjo-daro,1.0,Lower Indus,1.0,0.0,1.0,0.78,0.2426,0.498,0.3757,UnclassifiedOnomasticLead,2287.2/M-2054/Mohenjo-daro; 3052.1/M-582/Mohenjo-daro; 3053.1/M-583/Mohenjo-daro; 3054.1/M-585/Mohenjo-daro; 3055.1/M-586/Mohenjo-daro
061-407-850,3,14,14,1,1,1,0.0,0.0,0.0,1.0,0.0,845,1.0,900,1.0,845|900,1.0,0.0,0.0,0.0,Mohenjo-daro,1.0,Lower Indus,1.0,0.0,1.0,0.78,0.2093,0.498,0.3717,UnclassifiedOnomasticLead,2287.2/M-2054/Mohenjo-daro; 3052.1/M-582/Mohenjo-daro; 3053.1/M-583/Mohenjo-daro; 3054.1/M-585/Mohenjo-daro; 3055.1/M-586/Mohenjo-daro
033-845-407,3,14,14,1,1,1,0.0,0.0,0.0,1.0,0.0,705,1.0,321,1.0,705|321,1.0,0.0,0.0,0.0,Mohenjo-daro,1.0,Lower Indus,1.0,0.0,1.0,0.78,0.2093,0.498,0.3717,UnclassifiedOnomasticLead,3006.1/M-534/Mohenjo-daro; 3007.1/M-535/Mohenjo-daro; 3008.1/M-536/Mohenjo-daro; 3009.1/M-537/Mohenjo-daro; 3010.1/M-538/Mohenjo-daro
845-407-321,3,14,14,1,1,1,0.0,0.0,0.0,1.0,0.0,033,1.0,407,1.0,033|407,1.0,0.0,0.0,0.0,Mohenjo-daro,1.0,Lower Indus,1.0,0.0,1.0,0.78,0.2093,0.498,0.3717,UnclassifiedOnomasticLead,3006.1/M-534/Mohenjo-daro; 3007.1/M-535/Mohenjo-daro; 3008.1/M-536/Mohenjo-daro; 3009.1/M-537/Mohenjo-daro; 3010.1/M-538/Mohenjo-daro
017-405,2,3,3,2,2,3,0.6667,1.0,0.6667,0.0,0.9183,<START>,0.6667,<END>,1.0,<START>|<END>,0.6667,0.9183,0.0,0.4592,Mohenjo-daro,0.6667,Lower Indus,0.6667,0.6667,0.6667,0.7794,0.5824,0.6395,0.5929,UnclassifiedOnomasticLead,3.1/Agr-3/Alamgirpur; 3112.1/M-673/Mohenjo-daro; 3644.1/M-1339/Mohenjo-daro
049-740,2,3,3,2,2,3,0.6667,1.0,0.6667,0.0,0.9183,<START>,0.6667,<END>,1.0,<START>|<END>,0.6667,0.9183,0.0,0.4592,Harappa,0.6667,Inter-Riverine,0.6667,0.6667,0.6667,0.7794,0.5824,0.6395,0.5929,UnclassifiedOnomasticLead,957.1/H-2339/Harappa; 1197.1/H-156/Harappa; 2462.1/M-1775/Mohenjo-daro
406-740,2,3,3,2,2,2,0.3333,1.0,0.3333,0.0,0.9183,590,0.6667,<END>,1.0,590|<END>,0.6667,0.9183,0.0,0.4592,Harappa,0.6667,Inter-Riverine,0.6667,0.6667,0.6667,0.7794,0.5824,0.6395,0.5429,UnclassifiedOnomasticLead,1109.1/H-50/Harappa; 2005.1/L-28/Lothal; 4112.1/H-1409/Harappa
804-400,2,3,3,2,2,2,0.3333,1.0,0.3333,0.0,0.9183,233,0.6667,<END>,1.0,233|<END>,0.6667,0.9183,0.0,0.4592,Mohenjo-daro,0.6667,Lower Indus,0.6667,0.6667,0.6667,0.7794,0.5824,0.6395,0.5429,UnclassifiedOnomasticLead,1271.1/H-246/Harappa; 2248.1/M-1849/Mohenjo-daro; 4004.2/M-1930/Mohenjo-daro
031-861,2,3,3,2,2,2,1.0,0.0,0.0,0.0,0.9183,<START>,1.0,002,0.6667,<START>|002,0.6667,0.0,0.9183,0.4592,Harappa,0.6667,Inter-Riverine,0.6667,0.6667,0.6667,0.7794,0.5824,0.6395,0.4929,UnclassifiedOnomasticLead,1327.1/H-305/Harappa; 1474.1/H-486/Harappa; 3133.1/M-706/Mohenjo-daro
705-590,2,3,3,2,2,2,0.3333,1.0,0.3333,0.0,1.0,435,0.3333,<END>,1.0,435|<END>,0.3333,1.0,0.0,0.5,Mohenjo-daro,0.6667,Lower Indus,0.6667,0.6667,0.6667,0.7794,0.5893,0.6395,0.5429,UnclassifiedOnomasticLead,1990.1/L-11/Lothal; 2915.1/M-421/Mohenjo-daro; 3389.1/M-997/Mohenjo-daro
740-151,2,13,13,5,3,3,0.2308,0.7692,0.2308,0.2308,0.8561,<START>,0.2308,<END>,0.7692,<START>|<END>,0.2308,0.9549,0.6254,0.7901,Harappa,0.3077,Lower Indus,0.4615,0.3846,0.7692,0.7787,0.6375,0.7014,0.5146,UnclassifiedOnomasticLead,70.1/C-70/Chanhu-daro; 77.1/C-51/Chanhu-daro; 506.2/H-1867/Harappa; 508.2/H-1869/Harappa; 509.2/H-1868/Harappa
055-740,2,15,15,5,3,4,0.4,0.6667,0.1333,0.0667,0.9828,<START>,0.4,<END>,0.6667,240|<END>,0.1333,0.852,0.6547,0.7533,Mohenjo-daro,0.6,Lower Indus,0.6667,0.7333,0.6,0.7783,0.646,0.7208,0.4674,UnclassifiedOnomasticLead,86.1/C-89/Chanhu-daro; 205.1/H-661/Harappa; 1400.1/H-386/Harappa; 2546.1/M-18/Mohenjo-daro; 2557.1/M-29/Mohenjo-daro
692-060-255-435,4,2,2,1,1,1,1.0,0.0,0.0,0.0,1.0,<START>,1.0,690,1.0,<START>|690,1.0,0.0,0.0,0.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,0.5,0.7778,0.3827,0.5972,0.4797,UnclassifiedOnomasticLead,2214.1/M-682/Mohenjo-daro; 3077.1/M-626/Mohenjo-daro
002-440-760-740,4,2,2,1,1,1,0.0,1.0,0.0,0.0,1.0,297,0.5,<END>,1.0,297|<END>,0.5,1.0,0.0,0.5,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,0.5,0.7778,0.4677,0.5972,0.4797,UnclassifiedOnomasticLead,2641.1/M-114/Mohenjo-daro; 3090.1/M-646/Mohenjo-daro
920-060-741-017,4,2,2,1,1,2,1.0,0.5,0.5,0.0,1.0,<START>,1.0,390,0.5,<START>|390,0.5,0.0,1.0,0.5,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,0.5,0.7778,0.4677,0.5972,0.5546,UnclassifiedOnomasticLead,2770.1/M-247/Mohenjo-daro; 3659.1/M-1360/Mohenjo-daro
920-060-741-235,4,2,2,1,1,1,1.0,0.0,0.0,0.0,1.0,<START>,1.0,904,0.5,<START>|904,0.5,0.0,1.0,0.5,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,0.5,0.7778,0.4677,0.5972,0.4797,UnclassifiedOnomasticLead,2844.1/M-326/Mohenjo-daro; 3541.1/M-1190/Mohenjo-daro
033-807-388-740,4,2,2,1,1,2,0.0,1.0,0.0,0.0,1.0,706,0.5,<END>,1.0,706|<END>,0.5,1.0,0.0,0.5,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,0.5,0.7778,0.4677,0.5972,0.4797,UnclassifiedOnomasticLead,3114.1/M-675/Mohenjo-daro; 3633.1/M-1328/Mohenjo-daro
415-220-320-920,4,2,2,1,1,1,1.0,0.0,0.0,0.0,0.0,<START>,1.0,520,1.0,<START>|520,1.0,0.0,0.0,0.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,0.5,0.7778,0.3827,0.5972,0.4797,UnclassifiedOnomasticLead,3186.1/M-768/Mohenjo-daro; 3311.1/M-914/Mohenjo-daro
220-320-920-520,4,2,2,1,1,1,0.0,1.0,0.0,0.0,0.0,415,1.0,<END>,1.0,415|<END>,1.0,0.0,0.0,0.0,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,0.5,0.7778,0.3827,0.5972,0.4797,UnclassifiedOnomasticLead,3186.1/M-768/Mohenjo-daro; 3311.1/M-914/Mohenjo-daro
590-390-740-621,4,2,2,1,1,1,0.0,1.0,0.0,0.0,1.0,002,0.5,<END>,1.0,002|<END>,0.5,1.0,0.0,0.5,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,0.5,0.7778,0.4677,0.5972,0.4797,UnclassifiedOnomasticLead,3263.1/M-851/Mohenjo-daro; 3290.1/M-882/Mohenjo-daro
415-220-176-740,4,2,2,1,1,1,0.0,1.0,0.0,0.0,1.0,798,0.5,<END>,1.0,798|<END>,0.5,1.0,0.0,0.5,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,0.5,0.7778,0.4677,0.5972,0.4797,UnclassifiedOnomasticLead,3338.1/M-943/Mohenjo-daro; 3409.1/M-1027/Mohenjo-daro
002-255-435-690-740,5,4,4,3,3,1,0.0,1.0,0.0,0.0,1.0,368,0.25,<END>,1.0,368|<END>,0.25,1.0,0.0,0.5,Mohenjo-daro,0.5,Lower Indus,0.5,1.0,0.75,0.7776,0.5061,0.7472,0.532,UnclassifiedOnomasticLead,1885.1/K-10/Kalibangan; 3229.1/M-816/Mohenjo-daro; 3556.2/M-1206/Mohenjo-daro; 4148.1/-/Rakhigarhi
440-740-400-840-712,5,4,4,1,1,1,1.0,1.0,1.0,0.0,0.0,<START>,1.0,<END>,1.0,<START>|<END>,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.7776,0.3336,0.4972,0.682,UnclassifiedOnomasticLead,776.1/H-1958/Harappa; 907.1/H-1959/Harappa; 1207.1/H-172/Harappa; 1610.1/H-705/Harappa
706-033-923-740-001,5,4,4,1,1,1,1.0,1.0,1.0,0.0,0.0,<START>,1.0,<END>,1.0,<START>|<END>,1.0,0.0,0.0,0.0,Mohenjo-daro,1.0,Lower Indus,1.0,0.0,1.0,0.7776,0.3336,0.4972,0.682,UnclassifiedOnomasticLead,3001.1/M-527/Mohenjo-daro; 3002.1/M-528/Mohenjo-daro; 3003.1/M-529/Mohenjo-daro; 3004.1/M-530/Mohenjo-daro
705-033-590,3,5,5,1,1,1,1.0,0.0,0.0,0.0,0.0,<START>,1.0,390,1.0,<START>|390,1.0,0.0,0.0,0.0,Mohenjo-daro,1.0,Lower Indus,1.0,0.0,0.4,0.7775,0.3129,0.4971,0.5136,UnclassifiedOnomasticLead,2416.1/-/Mohenjo-daro; 2924.1/M-430/Mohenjo-daro; 2925.1/M-431/Mohenjo-daro; 2926.1/M-432/Mohenjo-daro; 2927.1/M-433/Mohenjo-daro
832-255-070-520,4,3,3,3,3,3,0.3333,1.0,0.3333,0.0,0.9183,<START>,0.3333,<END>,1.0,<START>|<END>,0.3333,1.0,0.0,0.5,Harappa,0.3333,Inter-Riverine,0.3333,0.6667,1.0,0.7771,0.474,0.7137,0.5479,UnclassifiedOnomasticLead,510.2/H-1916/Harappa; 2046.1/L-92/Lothal; 3118.1/-/Unknown
413-125-350-297-002,5,2,2,2,1,2,1.0,0.0,0.0,0.0,1.0,<START>,1.0,003,0.5,<START>|003,0.5,0.0,1.0,0.5,Bala-kot,0.5,Lower Indus,1.0,1.0,1.0,0.7768,0.4927,0.6219,0.4997,UnclassifiedOnomasticLead,19.1/Blk-1/Bala-kot; 5361.1/Ns-60/Nausharo
002-016-220-740-090,5,2,2,2,1,1,0.0,1.0,0.0,0.0,1.0,297,0.5,<END>,1.0,297|<END>,0.5,1.0,0.0,0.5,Mohenjo-daro,0.5,Lower Indus,1.0,1.0,1.0,0.7768,0.4927,0.6219,0.4997,UnclassifiedOnomasticLead,2581.1/M-53/Mohenjo-daro; 3853.1/Ns-5/Nausharo
235-550,2,2,2,1,1,1,0.5,0.0,0.0,0.5,1.0,<START>,0.5,527,1.0,<START>|527,0.5,1.0,0.0,0.5,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.7768,0.5347,0.5969,0.3747,UnclassifiedOnomasticLead,2181.1/M-1847/Mohenjo-daro; 3302.1/M-897/Mohenjo-daro
235-388,2,2,2,1,1,1,0.5,0.0,0.0,0.5,1.0,<START>,0.5,740,1.0,<START>|740,0.5,1.0,0.0,0.5,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.7768,0.5347,0.5969,0.3747,UnclassifiedOnomasticLead,2347.1/M-1817/Mohenjo-daro; 3207.1/M-793/Mohenjo-daro
236-705,2,2,2,1,1,2,0.5,0.0,0.0,0.5,1.0,<START>,0.5,033,1.0,<START>|033,0.5,1.0,0.0,0.5,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.7768,0.5347,0.5969,0.3747,UnclassifiedOnomasticLead,2445.1/M-1978/Mohenjo-daro; 3354.1/M-959/Mohenjo-daro
742-806,2,2,2,1,1,1,0.5,0.0,0.0,0.5,1.0,<START>,0.5,415,1.0,<START>|415,0.5,1.0,0.0,0.5,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.7768,0.5347,0.5969,0.3747,UnclassifiedOnomasticLead,2480.1/M-1985/Mohenjo-daro; 2865.1/M-369/Mohenjo-daro
798-705,2,2,2,1,1,1,0.5,0.0,0.0,0.5,1.0,<START>,0.5,033,1.0,<START>|033,0.5,1.0,0.0,0.5,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.7768,0.5347,0.5969,0.3747,UnclassifiedOnomasticLead,2486.1/M-1723/Mohenjo-daro; 2582.1/M-54/Mohenjo-daro
235-415,2,2,2,1,1,1,0.5,0.0,0.0,0.5,1.0,803,0.5,220,1.0,803|220,0.5,1.0,0.0,0.5,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.7768,0.5347,0.5969,0.3747,UnclassifiedOnomasticLead,2580.1/M-52/Mohenjo-daro; 2841.1/M-323/Mohenjo-daro
803-923,2,2,2,1,1,1,0.5,0.0,0.0,0.5,1.0,741,0.5,740,1.0,741|740,0.5,1.0,0.0,0.5,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.7768,0.5347,0.5969,0.3747,UnclassifiedOnomasticLead,2655.1/M-128/Mohenjo-daro; 3314.1/M-917/Mohenjo-daro
233-923,2,2,2,1,1,1,0.5,0.0,0.0,0.5,1.0,806,0.5,740,1.0,806|740,0.5,1.0,0.0,0.5,Mohenjo-daro,1.0,Lower Indus,1.0,1.0,1.0,0.7768,0.5347,0.5969,0.3747,UnclassifiedOnomasticLead,2696.1/M-171/Mohenjo-daro; 3340.1/M-945/Mohenjo-daro
002-590,2,9,9,3,3,3,0.1111,0.0,0.0,0.8889,0.6224,861,0.3333,390,1.0,861|390,0.3333,0.9101,0.0,0.4551,Mohenjo-daro,0.5556,Lower Indus,0.5556,0.8889,0.8889,0.7767,0.5015,0.7357,0.3732,UnclassifiedOnomasticLead,537.1/H-1692/Harappa; 2489.1/-/Dholavira; 2929.1/M-437/Mohenjo-daro; 3226.1/M-813/Mohenjo-daro; 3263.1/M-851/Mohenjo-daro
335-711,2,18,18,1,1,2,0.0,0.2778,0.0,0.7222,0.82,575,1.0,033,0.7222,575|033,0.7222,0.0,0.8524,0.4262,Harappa,1.0,Inter-Riverine,1.0,0.0,0.7222,0.7766,0.4619,0.4968,0.4472,UnclassifiedOnomasticLead,300.2/-/Harappa; 432.1/H-1820/Harappa; 561.2/H-1815/Harappa; 581.2/H-1990/Harappa; 582.2/H-1821/Harappa
740-090,2,124,124,10,5,10,0.0484,0.879,0.0403,0.1129,0.7206,220,0.2177,<END>,0.879,220|<END>,0.2016,0.7993,0.2702,0.5348,Mohenjo-daro,0.4355,Lower Indus,0.4597,0.5081,0.8065,0.7763,0.7391,0.8544,0.6687,CrossSiteNameAnchorCandidate,27.1/B-1/Banawali; 94.1/C-6/Chanhu-daro; 141.1/-/Dholavira; 217.1/H-294/Harappa; 237.1/H-1056/Harappa
861-002-031,3,8,8,4,3,3,0.75,0.125,0.125,0.25,0.7744,<START>,0.75,382,0.125,<START>|382,0.125,0.6696,1.0,0.8348,Harappa,0.375,Inter-Riverine,0.5,0.875,0.625,0.7761,0.5291,0.7216,0.458,UnclassifiedOnomasticLead,145.1/Dlv-1/Dholavira; 1024.2/H-1851/Harappa; 1170.1/H-129/Harappa; 1566.1/H-651/Harappa; 1908.1/K-40/Kalibangan
034-390,2,3,3,3,2,3,0.6667,1.0,0.6667,0.0,0.9183,<START>,0.6667,<END>,1.0,<START>|<END>,0.6667,0.9183,0.0,0.4592,Amri,0.3333,Lower Indus,0.6667,0.3333,1.0,0.7761,0.5657,0.63,0.5929,UnclassifiedOnomasticLead,17.1/Ai-7/Amri; 1356.1/H-335/Harappa; 2833.1/M-315/Mohenjo-daro
220-440-154,3,2,2,1,1,1,1.0,0.0,0.0,0.0,0.0,<START>,1.0,400,1.0,<START>|400,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.7758,0.3077,0.4965,0.4697,UnclassifiedOnomasticLead,220.1/H-1142/Harappa; 1653.2/H-761/Harappa
440-154-400,3,2,2,1,1,1,0.0,1.0,0.0,0.0,0.0,220,1.0,<END>,1.0,220|<END>,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.7758,0.3077,0.4965,0.4697,UnclassifiedOnomasticLead,220.1/H-1142/Harappa; 1653.2/H-761/Harappa
032-001-904,3,2,2,1,1,1,1.0,0.0,0.0,0.0,0.0,<START>,1.0,031,1.0,<START>|031,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.7758,0.3077,0.4965,0.4697,UnclassifiedOnomasticLead,228.1/-/Harappa; 229.1/H-1312/Harappa
904-031-740,3,2,2,1,1,1,0.0,1.0,0.0,0.0,0.0,001,1.0,<END>,1.0,001|<END>,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.7758,0.3077,0.4965,0.4697,UnclassifiedOnomasticLead,228.1/-/Harappa; 229.1/H-1312/Harappa
831-892-400,3,2,2,1,1,1,1.0,1.0,1.0,0.0,0.0,<START>,1.0,<END>,1.0,<START>|<END>,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.7758,0.3077,0.4965,0.6197,UnclassifiedOnomasticLead,249.1/H-1133/Harappa; 863.2/H-1896/Harappa
220-520-400,3,2,2,1,1,1,0.0,1.0,0.0,0.0,0.0,016,1.0,<END>,1.0,016|<END>,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.7758,0.3077,0.4965,0.4697,UnclassifiedOnomasticLead,258.1/H-1121/Harappa; 1680.1/H-789/Harappa
491-920-002,3,2,2,1,1,1,1.0,0.0,0.0,0.0,0.0,<START>,1.0,176,1.0,<START>|176,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.7758,0.3077,0.4965,0.4697,UnclassifiedOnomasticLead,370.1/H-2016/Harappa; 1700.1/H-811/Harappa
335-740-317,3,2,2,1,1,1,0.0,1.0,0.0,0.0,0.0,740,1.0,<END>,1.0,740|<END>,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.7758,0.3077,0.4965,0.4697,UnclassifiedOnomasticLead,370.1/H-2016/Harappa; 1700.1/H-811/Harappa
740-032-700,3,2,2,1,1,1,0.0,1.0,0.0,0.0,0.0,335,1.0,<END>,1.0,335|<END>,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.7758,0.3077,0.4965,0.4697,UnclassifiedOnomasticLead,370.2/H-2016/Harappa; 1700.2/H-811/Harappa
140-061-740,3,2,2,1,1,1,1.0,0.0,0.0,0.0,0.0,<START>,1.0,400,1.0,<START>|400,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.7758,0.3077,0.4965,0.4697,UnclassifiedOnomasticLead,382.2/H-1894/Harappa; 921.2/H-1929/Harappa
061-740-400,3,2,2,1,1,1,0.0,1.0,0.0,0.0,0.0,140,1.0,<END>,1.0,140|<END>,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.7758,0.3077,0.4965,0.4697,UnclassifiedOnomasticLead,382.2/H-1894/Harappa; 921.2/H-1929/Harappa
516-775-400,3,2,2,1,1,1,1.0,1.0,1.0,0.0,0.0,<START>,1.0,<END>,1.0,<START>|<END>,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.7758,0.3077,0.4965,0.6197,UnclassifiedOnomasticLead,396.2/H-1877/Harappa; 468.2/H-1876/Harappa
176-740-565,3,2,2,1,1,1,0.0,1.0,0.0,0.0,0.0,231,1.0,<END>,1.0,231|<END>,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.7758,0.3077,0.4965,0.4697,UnclassifiedOnomasticLead,397.2/H-2141/Harappa; 418.2/H-2140/Harappa
220-142-590,3,2,2,1,1,1,1.0,0.0,0.0,0.0,0.0,<START>,1.0,455,1.0,<START>|455,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.7758,0.3077,0.4965,0.4697,UnclassifiedOnomasticLead,491.1/H-2127/Harappa; 589.1/H-2128/Harappa
142-590-455,3,2,2,1,1,1,0.0,1.0,0.0,0.0,0.0,220,1.0,<END>,1.0,220|<END>,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.7758,0.3077,0.4965,0.4697,UnclassifiedOnomasticLead,491.1/H-2127/Harappa; 589.1/H-2128/Harappa
741-350-504,3,2,2,1,1,1,0.0,1.0,0.0,0.0,0.0,060,1.0,<END>,1.0,060|<END>,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.7758,0.3077,0.4965,0.4697,UnclassifiedOnomasticLead,491.2/H-2127/Harappa; 589.2/H-2128/Harappa
033-700-125,3,2,2,1,1,1,1.0,1.0,1.0,0.0,0.0,<START>,1.0,<END>,1.0,<START>|<END>,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.7758,0.3077,0.4965,0.6197,UnclassifiedOnomasticLead,498.1/H-1921/Harappa; 1271.2/H-246/Harappa
222-740-151,3,2,2,1,1,1,1.0,1.0,1.0,0.0,0.0,<START>,1.0,<END>,1.0,<START>|<END>,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.7758,0.3077,0.4965,0.6197,UnclassifiedOnomasticLead,508.2/H-1869/Harappa; 509.2/H-1868/Harappa
700-032-032,3,2,2,1,1,1,1.0,1.0,1.0,0.0,0.0,<START>,1.0,<END>,1.0,<START>|<END>,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.7758,0.3077,0.4965,0.6197,UnclassifiedOnomasticLead,628.1/H-1899/Harappa; 876.1/H-1879/Harappa
025-032-740,3,2,2,1,1,1,1.0,0.5,0.5,0.0,1.0,<START>,1.0,400,0.5,<START>|400,0.5,0.0,1.0,0.5,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.7758,0.3927,0.4965,0.5446,UnclassifiedOnomasticLead,638.2/H-2209/Harappa; 871.2/H-2206/Harappa
820-002-554,3,2,2,1,1,1,1.0,0.0,0.0,0.0,0.0,<START>,1.0,526,1.0,<START>|526,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.7758,0.3077,0.4965,0.4697,UnclassifiedOnomasticLead,682.2/H-1146/Harappa; 1719.1/H-833/Harappa
032-388-480,3,2,2,1,1,1,1.0,0.0,0.0,0.0,0.0,<START>,1.0,001,0.5,<START>|001,0.5,0.0,1.0,0.5,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.7758,0.3927,0.4965,0.4697,UnclassifiedOnomasticLead,814.1/H-2134/Harappa; 866.2/H-2133/Harappa
003-645-032,3,2,2,1,1,1,1.0,0.0,0.0,0.0,0.0,<START>,1.0,590,1.0,<START>|590,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.7758,0.3077,0.4965,0.4697,UnclassifiedOnomasticLead,848.2/H-2149/Harappa; 1821.1/H-941/Harappa
645-032-590,3,2,2,1,1,1,0.0,1.0,0.0,0.0,0.0,003,1.0,<END>,1.0,003|<END>,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.7758,0.3077,0.4965,0.4697,UnclassifiedOnomasticLead,848.2/H-2149/Harappa; 1821.1/H-941/Harappa
032-590-690,3,2,2,1,1,1,0.0,1.0,0.0,0.0,0.0,220,1.0,<END>,1.0,220|<END>,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.7758,0.3077,0.4965,0.4697,UnclassifiedOnomasticLead,902.2/H-2020/Harappa; 904.2/H-2019/Harappa
352-400-520,3,2,2,1,1,1,1.0,0.0,0.0,0.0,0.0,<START>,1.0,400,1.0,<START>|400,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.7758,0.3077,0.4965,0.4697,UnclassifiedOnomasticLead,917.2/H-1933/Harappa; 1244.1/H-213/Harappa
233-550-526,3,2,2,1,1,2,1.0,1.0,1.0,0.0,0.0,<START>,1.0,<END>,1.0,<START>|<END>,1.0,0.0,0.0,0.0,Harappa,1.0,Inter-Riverine,1.0,0.0,1.0,0.7758,0.3077,0.4965,0.6197,UnclassifiedOnomasticLead,945.2/H-2142/Harappa; 1845.2/H-968/Harappa
